a402af08d7f,Y304BH34
40d75403caa,Y340BH34
5a54f1a2cef,A637YC34
d6dfe75683e,A236EO34
20ef9ba139d,Y340BH34
3f0b87d8d8b,H495HY34
9668949b5ed,Y379BH34
cb885c785ae,H402XH34
2b554c0fa11,K940TB10
4916467905a,Y341BH34
9e11df57fc3,Y372BH34
fcfc17a915d,K940TB10
0d6958669fe,A176AM34
5d5cc68cd9d,A212YA34
46c78627619,A765PT34
18a08dd26fe,A208TH34
6dd74c5c1ce,H405XH34
7dac0c57269,Y376BH34
5626dd7e092,Y341BH34
880a4bb54a0,Y304BH34
3da4d26b576,Y375BH34
25f0321506a,A176AM34
bd19a9e957e,A275EC34
1ee088ef68b,Y375BH34
4e3ecb269d8,H402XH34
73c1cf4ef7d,K940TB10
820070ea189,Y341BH34
cf3d8c1b898,Y340BH34
4f489ade8a5,B276EE10
e7f50565c31,H405XH34
e81408fae1a,A274EO34
8a5e5bfc8f3,H402XH34
b157f55a6b5,A275EC34
d9b1c38741b,H830HP34
cbbc3af8868,Y376BH34
17f6d7b7b3f,A236EO34
00ff577fbd2,A637YC34
62ff8bd44f8,K998TB10
7da80d91101,A208TH34
f131908ab0a,H405XH34
275e2fc13a5,K998TB10
9fad45c22ae,H402XH34
a37b5189ada,Y375BH34
1ac90e29e45,Y304BH34
5d2e65a1a7e,H495HY34
a606c1b2ddb,K998TB10
04dc2065641,A275EC34
e91db57cbdd,P345MB34
c07d988b1c4,A208TH34
8107aed6674,H406XH34
efe4dfa7a37,H402XH34
8765dc167d3,A236EO34
4b6ee1c5d9e,H495HY34
9dba3e669bc,Y375BH34
ee0436ff615,Y372BH34
74ee505dbc8,A208TH34
60af7ba9330,Y341BH34
140007c228a,Y341BH34
cb91f5bbc28,Y304BH34
8e3a087e6d8,A998BM34
d569589ddce,A274EO34
8501471c847,Y376BH34
714897e44b2,H406XH34
cff47fe7896,Y304BH34
e73e2f41ad2,Y340BH34
63c23b9a9b8,P345MB34
4511c8cdacf,P345MB14
02aab445bf2,Y379BH34
f6b3ce9c3a6,A238EC34
93bc5b37d39,Y372BH34
5605fc2c966,T492TX10
66e932985ca,A994BM34
4664c9a8974,K998TB10
21208552c9b,H830HP44
62f1cbbee65,Y304BH34
cafefaba90f,A994BM34
dbbe88db0b1,A998BM34
29e9c9532f9,Y372BH34
e27e18f7aba,K940TB10
1debb428ab9,K940TB10
6fc1fc99509,Y375BH34
d0c2d353b8c,A238EC34
a997c8d56fb,Y379BH34
12dd37e5461,Y379BH34
9960e48b78f,Y372BH34
1a2e05a3d3c,B202BK34
e6a0ecf1c9d,K998TB10
c66bb08c974,A994BM34
46263eaf26c,Y304BH34
f7e7c877fa9,H830HP34
c15060f1b21,Y304BH34
816af0facbd,Y173YH77
59e80e7da93,B202BK34
5c88adf1674,Y379BH34
cf5759a72b1,T492TX10
92b5635c943,Y376BH34
d474493e3a0,H495HY34
d76cf23f456,A265XK34
4bc77ae0846,A238EC34
4d20947b22e,A176AM34
4d8e2695f8b,A236EO34
cacef09ff12,H405XH34
47e727db4d9,K940TB10
0bdd3898967,H495HY34
ce00f95a979,P390MB34
4e86d8e5f17,Y340BH34
96b4cce2bbb,Y341BH34
db99d21f4c4,A994BM34
9e53015f4f8,T492TX10
64a129794fa,Y341BH34
c1357531cba,A637YC34
6168988d259,A274EO34
aa22d14dc82,H495HY34
5909186b6a0,Y341BH34
7fe4eb1905c,A253XK34
0152555962b,A236EO34
509d7a7010f,H405XH34
b4da213e737,Y372BH34
689eb702a5d,Y304BH34
831c6c33e5e,K940TB10
954c0bf008b,Y376BH34
cead24031f9,P390MB34
02758ca291f,K940TB10
ef518ab75a0,Y376BH34
93e52778afe,B202BK34
670bb7bf821,K998TB10
8c277aeea9f,A238EC34
b2f4e34dc8a,Y375BH34
5b22e3c18fa,A265XK34
7fb7766ab79,Y376BH34
613bda55276,Y376BH34
a594a1a60b5,Y379BH34
738b03860d7,H402XH34
d807a4de2ca,Y372BH34
fc6c2a38841,A238EC34
2977ac4d035,A236EO34
920794574f8,Y375BH34
c1d7cd93b0a,K940TB10
6bf90434098,A236EO34
8f5ec084c94,H495HY34
a69bb234550,Y376BH34
1e1ea9bf3f2,A238EC34
c71c153c8d4,Y372BH34
bc2e554a132,Y376BH34
9b4c524fbb7,Y340BH34
166e0f48946,P345MB34
ccedf268e22,H405XH34
154734f2619,Y340BH34
c9f58b27625,Y379BH34
538a4298ad5,H406XH34
dd012092d83,Y304BH34
9841040dfc5,P345MB34
c23965be5fa,H495HY34
71d2401e17c,K940TB10
7392482fd2e,H492TX10
20a3549e9cd,P345AH34
8436a5ef1eb,A265XK34
a0a30e6d103,Y304BH34
fdb9367946d,H406XH34
9b950e3a8cc,Y304BH34
0c85f857c29,H406XH34
108d85c5bd1,Y379BH34
a7e41f323bc,H405XH34
42a4db1ea0e,T492TX10
42ad14c31fa,Y341BH34
1e0617b4620,K940TB10
36d852962ca,A265XK34
daba9397d76,H830HP34
252d68d59be,H830HP34
94fab7110c3,Y341BH34
8669e0d9c61,Y372BH34
12a7bdbc2d1,E687TP10
858b1c79727,Y379BH34
87abe9b35f1,H402XH34
88893f35d50,K940TB10
0a4c87f84c0,Y346BH34
286c59eea3e,Y341BH34
21af14cb334,Y372BH34
d88f504ea8b,K940TB10
c51ffb717d4,Y346BH34
dfda674d0a5,Y375BH34
73bccc9878f,H405XH34
badc5c39911,P345MB34
1fbdeb38eb4,Y376BH34
f61d894e0c4,Y341BH34
5e485b403fd,A176AM34
6a040141447,T492TX10
185fef84ba4,Y379BH34
b0556ec1ac2,P345MB34
02c59ded893,A236EO34
6fbd33ab43b,H830HP34
fbd3952bcb6,A253XK34
520287def8d,H405XH34
37921383bc8,Y340BH34
7917d3d92de,P345MB34
dbbe8cc395b,A637YC34
ca54f18cced,A236EO34
e54c7707058,Y379BH34
ea7c07a179e,A176AM34
ea75eec304c,P079MB34
52af2d5065f,H405XH34
5e592bbdf2c,Y376BH34
19030b13a69,A274EO34
195a0f35f18,A994BM34
2a17ed9aea2,H495HY34
d8623168454,H830HP34
c4cbf638a3c,A265XK34
b1da7326459,A236EO34
7018e70943c,K998TB10
c1b72c807ed,A236EO34
4b09ab874c7,B276EE10
32cea3126f6,A275EC34
b0291e0fba4,H495HY34
9c562d00eb7,A238EC34
e6d12687e32,H495HY34
0a97e8b6ac6,P079MB34
b66bbc10879,K998TB10
565f4876223,A637YC34
bbb15e051a2,A275EC34
46da1c0ecc9,A275EC34
b4d92dbdbe4,A637YC34
e66a2303117,A274EO34
7e12a37eed8,P888MH37
999a7207b85,A637YC34
b60b569de53,A208TH34
1dae4b4a0d6,A410MP34
b77285f897f,H974AM34
57d85d36bd2,A637YC34
ed40c21bed8,P345AH34
429fa389423,H918XH34
ea71c869819,P390MB34
e0a28cc145b,C236EO34
2e706198c98,Y376BH34
8c51c08aaed,Y340BH34
92f0cd6f252,A176AM34
add9f7f7f7c,A176AM34
bc10b97b194,P079MB34
a7e67503991,A238EC34
5ba2b8c9a9f,A274EO34
56849209554,Y341BH34
c5ab30737e9,A275EC34
61ce827fb2d,K998TB10
6b8fca73485,P888MH37
5186f5aa3d4,A637YC34
2cc43be49e8,P345AH34
95572636bb3,A759AC34
47273105e81,A238EC34
8ec0840d26d,A275EC34
f43bfeb6f91,E687TP10
7dfe80de537,H918XH34
06bcc6bcf9b,A238EC34
738a5ccb38e,P399MB34
4a71ad44832,P079MB34
6faade1dcdb,P345AH34
c8b7a03e7f2,A238EC34
049c0b834f4,Y376BH34
1eafe36c884,K998TB10
c666bbfc737,E687TP10
448c73abec1,A208TH34
4325c686a66,B276EE10
89237588a78,X696PY592
d45467c34d5,K940TB10
927d22608d1,A637YC34
39020428b73,P345MB34
96aaeb143f2,K940TB10
c8ab12ce7ed,H400XH34
2d0dc65ae5f,A176AM34
f58959c11d9,K998TB10
1610e259217,A618YC34
b8d4ecbad42,A637YC34
bf7810160b7,A208TH34
60811795a9c,A238EC34
95a23329fa3,P345MB34
818bb8245c5,A236EO34
87c719e02de,A236EO34
21811d90089,P345MB34
6cb0b6e7986,P345MB34
582dee80d86,H403XH34
381715d2c1b,H495HY34
0f56641faa3,A274EO34
9dc5dbb958f,A208TH34
a6939beb1c3,A618YC34
0227bcb352c,Y375BH34
f727b77ff4b,P888MH37
127d8813229,P345AH34
0d3512ce66f,H918XH34
15c5a58cb17,P345MB34
bba7874ea66,H918XH34
97423e5ad62,A208TH34
a74c5cbbbba,A238EC34
0f8c9ccdd63,P345AH34
26956530fc3,A274EO34
aa550da442a,A637YC34
64abbb83c68,P079MB34
dce174b2d89,P136KO34
30752f1b049,P345AH34
e32aa60f101,A274EO34
51bce9ab717,P345AH34
2172af01a07,K940TB10
4e9f5424591,H575MA34
be41771fb3a,H974AM34
a316e403117,A236EO34
3a12cbdd1e3,A236EO34
b8633cdd13b,H495HY34
c2ec853aa38,A637YC34
dd944b6ad63,H495HY34
7f5767fd11b,P136KO34
8de5e630487,A236EO34
aa62f0c9c39,A618YC34
706008a2961,P345AH34
07d32543134,A236EO34
4c9c2db24c4,P345AH34
de8684113be,A238EC34
2fa063ea42c,A236EO34
7ff917e0131,P079MB34
c543fa625fd,P345AH34
de831e6e0b4,A208TH34
89f8fcf1ade,P079MB34
a3e5082517f,A794TC34
7b73362db5b,K998TB10
66a4a0ffdde,K940TB10
0a09c409ea7,A238EC34
b77749fbeaf,K998TB10
0275ae32fab,A176AM34
204479f6bfc,A274EO34
70f7f3ce8dd,A274EO34
84bd6ba84a2,H495HY34
47ed8b2eff4,A275EC34
3e060e0b341,A618YC34
ce14c504c0e,A958CM34
b9be711e863,A958CM34
dd161bf520b,Y304BH34
3d169338a59,H406XH34
8161e8b034c,A208TH34
e7e7bf70183,Y376BH34
28501846e03,A637YC34
6aa517b1823,A274EO34
2a0ca91e64c,A637YC34
1e8853dc2ad,P399MB34
f65f0bfb4e2,A274EO34
235df0bfe2a,H575MA34
1d985cea317,Y307BH34
1f228bdb040,A236EO34
3e06c19ef2a,A637YC34
2eb240002b3,A274EO34
c8aad36a028,H406XH34
ebecf3706f1,A637YC34
fca1b7a1aec,A208TH34
64eaaf215b9,H495HY34
cc2987eb368,A618YC34
6247970c0cc,A275EC34
86a69a1089b,H918XH34
70998f2b4df,A618YC34
57a46e06b26,H275EA34
db3624fcb72,A637YC34
0d2a781e896,P345AH34
e796482a9f1,A637YC34
258589f4630,H918XH34
d169706bcff,B276EE10
4659308c2b6,A208TH34
00b3b1e5025,H495HY34
615dd0f86b1,A236EO34
886ab3e7aff,A238EC34
bc78fa7996a,A236EO34
516ac038782,A637YC34
e7eddadb5c4,A637YC34
50128460479,A637YC34
899a11f84cc,A275EC34
ea4def57182,P390MB34
db60a9fbc4e,A274EO34
f9a9c264ba2,K940TB10
a8eeae0a952,A275EC34
520bda0c2f4,A618YC34
ce2323dbad0,P345MB34
88d0c269199,K998TB10
3a538c96c87,Y173YH77
81f3e1167f4,H495HY34
ac2d96ce0f5,P390MB34
8df4af71edb,A275EC34
691574b90e4,H495HY34
0f8727fca6f,H400XH34
0b7b22a3772,K998TB10
03dd7977cbf,A275EC34
1317804d66d,P390MB34
7d445652e73,A637YC34
2a19ea00f5f,A275EC34
894ddbc8d01,A274EO34
c4c1daaf602,P345MB34
29f28090de3,P345MB34
745ea87d8c4,K998TB10
aec9c1edcd1,A236EO34
c11d27b2f16,A794TC34
e5b7082939b,A275EC34
069296ae73b,H918XH34
19f4137ea05,A637YC34
acb3e8b80d9,P079MB34
e639a3cd4ab,A208TH34
1db54460825,P345MB34
14372e355e1,A236EO34
5841410c661,P345AH34
b4732832453,A208TH34
4e857ef3f4f,P345AH34
56a4c49b18b,E687TP10
d5972d6cbd9,A208TH34
3ea28923729,A637YC34
063155c71fc,A274EO34
1ee683a92be,A637YC34
a852c1f2a11,P390MB34
0788d384e75,A637YC34
4ca90414a74,P079MB34
5515e4cd1ad,A275EC34
61ca29cd98c,P345AH34
27f2340f705,K940TB10
c9b0c61c9d2,H405XH34
9105f0b0a75,H918XH34
16d8eb90491,None
3eb4aacf907,A654BX11
55e82ae0f5f,C560PA34
0b5105667a0,Y347BH34
e9c0750da42,B004YM34
e267881f7ef,P896TA84
fc045124544,None
10179b6e3d8,A226XK39
575aa7a5c97,None
6cae789f6c9,P255KO34
98f8a8bae83,P255KO34
da680c67ba5,H695TA732
83f4e154eed,H761ME77
6016a3418fd,P771KO34
36ccc6d75d7,None
facf90bd080,None
0039ae2f309,H115HY34
29e466b7d9e,X503BP70
ff4581c55cf,A319PX34
774313d70e4,Y347BH34
c047b8cdb69,P008MY34
9464b610df4,P534HK34
1ae78149491,A687AC34
737edf561b8,A104EC34
20650bf8ba0,Y891MK34
403d804685d,A373PX34
4c3073e6e21,Y309MK34
1c711ff0c3f,E649BK532
690337f08bd,None
8f20b001ad4,A236EO34
7933dd74aa8,A236EO34
c90a69ed675,P896TA84
3bc9e249786,H444HP34
1907ef7b1f5,A226XK39
ce5ecaafe63,C560PA34
0c6c9cd6a25,None
ad24e434d76,None
566874fbbeb,None
e8909b39638,None
ac25b8eddbe,P255KO34
c77a67e23ff,None
fa00345f989,P805KO34
273fdb7b191,None
476a163c0c0,A654BX11
0c3f330e3e4,P771KO34
74aec265efd,H695TA732
77c06f4152d,A319PX34
d1fb83df904,None
817af366f95,None
e62397d6bd8,None
356d7de2669,None
95b3b6f2aed,A104EC34
7ef15c90620,None
b1b38f1c50e,None
81a46e58132,None
b87a765aa45,X503BP70
802116f32a6,A687AC34
72e3b056920,None
f394c850b07,Y309MK34
bbac05dba2b,None
480b67e21aa,None
641ec246e43,None
635ba6a8208,None
22e95434e52,None
933a8f844cf,None
8de50b45087,None
6233249d979,None
265aa0ac5ca,P255KO34
26a18a12832,P255KO34
91c6f814383,None
1bde07343cd,None
9888c530f9b,H695TA732
a619989b56a,None
0d6905d8ddd,None
66552325498,None
d871088f280,None
166e829f0e3,None
394c5bb8faa,None
2719951a788,None
d5c387c5abe,None
08a38967e03,None
f32de8e8778,None
d62cde247cf,None
20edd4ef8c2,None
1fe48ba0acf,None
f31a8c4cdeb,None
dceae3828d4,None
f17bd7670b4,None
e8b4e1ace42,P255KO34
5c0c968506b,P255KO34
cfddb9e7698,P896TA84
4c7f29cbe6c,None
5d5453a75e6,None
aeed27b3ba4,None
cc782948ce3,None
208735e1345,None
08b26a50d80,H293HP34
4fba5c885fe,None
4daba5d7861,B162CB34
5ac39992ce2,None
ca7acb23d7f,A176AM34
b26f24aa62d,C560PA34
11b6e0b7885,None
2808ad82c8d,None
783cc0cc1eb,Y891MK34
3482199d5c4,None
1992eb8e8cf,H830HP34
a65fde51751,H830HP34
119b350a6e5,P534HK34
55d54091dbb,None
c293e306fa0,E649BK532
06e72536ff6,None
171cbb018e9,None
b052472fc18,None
bd9b798aa76,H291CP34
2c19da3745f,A319PX34
9fdc2b60790,H761ME77
67e3b25a57f,None
2ed63d722a4,P008MY34
8a7aec37661,A654BX11
4e63b1d4661,None
0ac53df9bc0,None
6081ef8b84b,None
fc93642718e,A236EO34
388f933c0fe,None
627d03f7a09,None
b9919b9aa47,P255KO34
39c3a55245c,P255KO34
9d8e8871835,None
81549e7592b,A238EC34
498696fbf38,None
06f6675b812,H115HY34
ce2c1853576,B205YC34
70cada5b63f,Y309MK34
33faa21ee19,None
2445aa97567,None
cb163f62a56,H761ME77
074e6ad580b,None
850191bfd0c,None
edb1c55c250,None
127e4d56b4c,A104EC34
85bcffa8d71,A618YC34
8ecbf287b3f,None
b205696db03,A373PX34
ef18e639399,C560PA34
d34b2be7f21,A687AC34
76629da423b,P896TA84
091325a0b73,None
07c6f019de7,Y891MK34
086fb0e4df5,None
bd407417ddd,A927HP34
ea5173e21f7,H830HP34
3e7d41b88e7,P079MB34
1468bcf5928,B162CB34
e63dad782db,None
a4c6e6bb8f2,B205YC34
43f139cdabd,H115HY34
cff019d2854,H115HY34
d26f13aa889,H115HY34
8383ef938c4,H115HY34
e52f77524ae,P534HK34
8586d866b91,None
8aaa2abec14,E649BK532
386d35de0ac,A107PY34
bf657c188dd,A319PX34
68d32ee90f4,P008MY34
81159d8f38a,P255KO34
83ef96922e0,P255KO34
f55420d570a,A226XK39
53a508b4aa5,A104EC34
86d14b08f3f,None
5d9819f5df0,A654BX11
cf40755e6e5,A687AC34
270706088fb,C560PA34
fc3194e1f1c,Y309MK34
74985f90b1f,H291CP34
d3c84122b38,H695TA732
50c8f06f313,P771KO34
f3e94abdf7d,Y891MK34
951cac17020,B205YC34
6cab020c5e3,X503BP70
9915bb598c8,H830HP34
8cf7c5a63c5,P534HK34
9855e521a97,H115HY34
9b809a423b9,X021KY34
3bce432b375,None
493f9dd4f63,A319PX34
1db2702e262,None
56e4dab0a7b,None
faad03ccfaf,A226XK39
e90267af12f,A107PY34
fe7768d5924,Y372TY34
764cf93fb13,P255KO34
b037f34058a,P255KO34
a0569cda591,P255KO34
0752b0872c5,P255KO34
5605bbee6d1,A687AC34
3298f2f7d9f,A104EC34
058ce3ce3c9,P008MY34
7491840b7a7,A373PX34
73993ddb980,H695TA732
29646df7b31,A949XK34
b72c3ea01d8,H291CP34
00bec43b75b,C560PA34
091240aceec,Y309MK34
241a233f15f,Y891MK34
6be54cd8851,None
d980bc36309,P771KO34
a64ddd35bce,None
e0e9c60ace6,P896TA84
b6bde98d270,B205YC34
32d9562d305,E646CK75
7988ecc005b,A654BX11
8f5582d23bd,X503BP70
dcc352839e7,None
70e0238c056,H830HP34
7d91c452710,C008XE34
7466791e674,None
850fa90258a,None
7122a1a17c9,None
beb520d954c,None
897aa02d693,A687AC34
cbae0857d0e,None
0b9d61cd593,None
31deb19f9b1,E649BK532
7bcedeec88b,None
a3cc61e38e2,Y891MK34
1e24468bd7f,None
f89132cfc0e,None
9627e8c8c77,None
5cad0c9a3af,None
5c5924e0338,Y891MK34
75c385f56cf,P896TA84
4954310dfa7,None
4ad06e58afc,A949XK34
e8ec81b2968,A107PY34
e5d76b1424c,None
5a74195b2b3,A104EC34
fd55172bf00,None
bb0f93bb71b,H695TA732
85d791fa669,None
c92bd75f589,P534HK34
17c53af73f9,None
f6413718762,None
40d78a8cddb,None
a8b83143ee9,None
7cc7e870efb,Y309MK34
3cebd58d3d4,X021KY34
e41b07d44c2,P496MT01
c3762984de4,H025HY34
06bbd5a75ff,B581BB34
a57589861fc,A319PX34
ba515210acb,None
be4d0cb7a3c,None
34bdd25701b,X763KY34
92e80e7595d,E649BK532
ac01bb1bc3f,A275EC34
259b4fc965a,B424MA34
a0aff9adf5e,B004YM34
6cd0f805b97,P255KO34
b009b50fe3c,P255KO34
471068c2495,None
d52dcc96764,X664XC34
4dd9f9ab246,X503BP70
c63209dae69,P008MY34
c2b6662336d,B205YC34
5dca9b3a53e,M847AE532
2bbb644a3ca,A373PX34
19a4b0cc89c,None
22e935dcc95,P896TA84
2848b8652c8,None
5405d085906,Y891MK34
f312e963391,P771KO34
4d029f0c2cf,H761ME77
7c07e057a04,B581BB34
a81205d5689,A949XK34
db92a85b7e5,None
ed85cde1bee,None
30de069eda4,A319PX34
22d29a9ba62,H529MA34
5f02b258e24,None
5d665d71214,H291CP34
dc09ab20f4d,H695TA732
42b666ef7eb,A226XK39
723e7810083,None
0fa51d164c6,None
83f007182e2,P534HK34
58c1e5890ca,E649BK532
3a64b09369f,A687AC34
5515a0b0727,A654BX11
694b93ea8e7,None
116127ae442,B004YM34
9be24fed451,B205YC34
ef800640f27,P255KO34
110fbeb46d8,P255KO34
bef9e59865f,A319PX34
bab76aa4b66,X503BP70
68f837cabcb,None
0a780f827f6,None
e57fcb9d575,P008MY34
a9fa8affd68,P534HK34
14adc8c8ef0,A687AC34
6cae891ec37,B424MA34
3b52793139b,None
c92ecb849bf,A104EC34
481f3a3490d,Y891MK34
f47f168af27,B205YC34
159dd7f3865,A373PX34
49b3bb807e7,H761ME77
1c137d6cd0f,None
69ad2f680c8,Y372TY34
f3d9e144683,Y309MK34
19cfb7095f6,E649BK532
2f3054b28d4,P896TA84
be6b843baa8,A226XK39
ece9138d551,A654BX11
a33812f5afd,A654BX11
cc63a9fc72b,Y347BH34
ace7c67008b,C560PA34
46165f2db19,P255KO34
9dd27cada70,P255KO34
616bb8f9a4d,P771KO34
17c1944a5e7,B004YM34
6c59a671ffd,H695TA732
1f337af988c,None
3886ec54fd9,None
521995e89c7,None
53c79267318,None
30cdc828485,A319PX34
c460d0d0303,Y891MK34
96e3f042c3d,P008MY34
bbf741d5fc8,H115HY34
df29c7ef2f2,None
a43a11864f8,P534HK34
1b845ceb49b,None
ca7b0b106cd,None
b033386d1dd,None
a2761f617b6,None
54fe9fb33ee,None
d413aa19860,None
564208f3326,None
c742f1efd95,H291CP34
de266bff68b,X503BP70
341f95f5b5c,A104EC34
0dd38a72c61,A687AC34
9eaf0e64817,None
cc5b113e57a,E649BK532
99b976eb510,None
bef96d81a9e,P896TA84
58e63fcb635,None
4958b160b02,P534HK34
1565543d6da,None
a8b9aaf2ce0,None
de3ba662ce9,None
537f10cba19,C560PA34
1f25f1a0e3b,None
b37834d303d,P255KO34
b8aae189ca0,P255KO34
7d4e9333ca7,None
4728f6a2ed0,A654BX11
517d82d23d1,None
7cd509598c1,H695TA732
a3e59526205,None
9568bbf1bc4,None
58f27e8dc6c,None
126b2746daf,H115HY34
4924976dc7c,None
33b23e6ba96,P136KO34
1ad85c06858,A104EC34
f11b5a67cdf,None
d4f0061fa34,None
dbbf4c9aa70,A687AC34
5b1a8dca44b,X503BP70
06bc424b40d,None
99791145673,H544TB60
92ed5498220,H544TB60
e8396639937,H544TB60
55d41c78b3f,None
39b9a44bd11,None
5509660f143,None
a77b63a7ad5,None
26730a94a3a,P255KO34
432ccb36143,P255KO34
964fac61459,P255KO34
0c7b33db793,None
983aeb200f5,X763KY34
0e53fa2b7c8,None
cc84ed7dfe9,H699TA732
b096f6dbf4f,None
8f8834c2d92,None
ee225ea13b2,None
f3afa605ba5,None
030b59c511d,P255KO34
eeef6e019a9,P255KO34
41db04434f5,P255KO3
9eceeef11cb,P255KO34
5d4d22068d9,P255KO34
9a75833ab25,A654BX11
98b4f5ca3fe,None
93b9e9030f5,None
5e7f2cfb600,None
c068083434d,None
e6d9472126c,None
fba31a1eb38,None
00ef3fa86a2,None
1b73a5b40db,None
12e2877fea4,None
1eeb74048d2,A176AM34
b5863c26d56,A236EO34
ec5de8f234d,None
40a97ff8dd9,None
bf4bb047ddc,None
df893eded86,None
24fd46fa306,None
a04a27477f4,P896TA84
8f84cb29514,None
955a9f732e6,None
6c743c8a4c2,None
563911b152e,None
ccf85c06d4f,None
25f07456a47,None
9fa39f4a4d0,Y309MK34
52b1087fda0,None
171c9f43167,None
dfb6a406fa6,None
8e93afb02e5,A373PX34
596f1d1071b,None
22ddd727a14,C560PA34
c039bb15a4b,None
efad7f14007,None
0e26de22c47,None
b2652a8baf4,None
4935e2379ed,Y891MK34
98e95e87b4d,H761ME77
75bf1766235,None
62063010761,H291CP34
4a71c63d677,H830HP34
4f3708be9b5,None
3a39d6e9061,None
2333f5b6f3b,B205YC34
05e4bf43a0a,H115HY34
f18af9f5d90,P534HK34
7c8da93ddb4,None
61ce229d8f9,A618YC34
ff929c68406,E649BK532
5fb4aac9bfb,None
4a339b5a173,A319PX34
04159502e57,P008MY34
3a084f127cc,None
2e19970482e,None
01878e39815,A927HP34
de5cc71c487,P255KO34
5be2b4e632c,P255KO34
f4c84d0c268,None
667567e9ab7,None
9cc6d691ef5,None
8e32c53a51a,A104EC34
2e8797f7e5e,A238EC34
10fcfa988a4,A654BX11
4db237f1b10,C560PA34
34297d4485c,A687AC34
a855ddac26d,Y309MK34
c0b23c2014c,None
fe280b6435b,P896TA84
f14f209ffd3,P008MY34
efa9c125515,Y891MK34
9e6d4a4ff6a,B205YC34
a2aa941c25b,H830HP34
db971bf456f,P534HK34
d0f1a06b258,H115HY34
5fafb56bec7,E649BK532
c5b4af65fc9,A319PX34
a6fee7768c0,A107PY34
75e9cda0a78,A226XK39
00a9092d3c8,H695TA732
bc1ba31ccd8,P255KO34
b39f358519e,A104EC34
5d925c8db57,A687AC34
8111f9ed453,A373PX34
2097f442344,None
3a13076fdbd,None
acb301c0391,C560PA34
78564e92461,None
e0356c2ea07,A894CA34
d5a8c815aa7,Y309MK34
e1414911ae9,Y891MK34
a71855db2e9,P771KO34
b73485b437e,A107PY34
978f90d347b,P896TA84
2907c910702,B205YC34
aff23944019,X503BP70
5c6ac83d75a,A654BX11
e7ac2d1414e,A226XK39
99aa4e9d0ef,H830HP34
c8e8adc0868,P534HK34
b7fd29634f6,H115HY34
68553db8b84,E646CK75
73aafff8ab3,Y372TY34
ee657c7a800,None
d25a91ce0c1,A687AC34
b9db9c731ab,A319PX34
8fccd615f02,A104EC34
584f186344f,P008MY34
d4595f8ab54,C560PA34
3ff3000ebfe,P255KO34
2a6660f749d,H291CP34
dd7701ce052,Y891MK34
970b3aa9547,A949XK34
71f158a1cb1,None
0c0a239642f,X503BP70
de70de0673d,X503BP70
64d176fff77,X503BP70
